postcode,measure_a,measure_b
SW1V 4LR,8.489930269,90.36218362
SP8 4QA,14.87322044,70.24608168
YO30 6RF,6.270945559,145.7893914
OX11 0DE,15.65787663,45.37674056
PR1 3XA,21.09348307,51.74678024
N1 0QH,26.45691812,92.5220782
RH16 1SS,27.85550845,91.04104976
RH15 8DX,34.52000092,123.2805881
B1 2JF,17.9056841,14.5209462
NN12 6LD,33.21320634,257.8754686
NE33 2LF,18.87431519,151.7731167
NE32 3BY,20.13600532,92.42986296
LN1 3BU,17.78853266,102.4489704
CM7 9HB,28.34463114,202.6762283
RH19 3LY,25.91848913,203.5025155
RM10 9NH,16.32892583,149.882797
BH21 4DT,24.45872183,147.2181387
SE10 0NL,19.91089262,114.7021523
TF1 7YB,38.49474645,111.1219569
PO36 8BN,29.89413174,209.3279491
OL16 1AZ,18.30539354,-1.92989823
S41 9QB,17.59699041,-48.70600322
SR7 7JE,10.33739857,178.5236782
N21 2QP,15.01921368,175.3275846
DY6 8BT,5.876781732,115.4286802
BS31 2AU,9.741904764,5.422979686
LU5 4FG,7.689757375,-25.92336834
EN4 0AS,15.67310475,178.1563459
PL30 3PG,26.75492965,200.1375721
DL3 0UW,27.88820459,92.05997206
TW6 2SF,37.70254043,112.0809078
KT13 0XW,7.894927221,-34.0460186
HR2 6BQ,39.13242992,133.1534613
CR9 3AS,21.50366471,84.72673371
HP11 2HF,7.268118435,-21.24862921
MK12 5NN,16.82264269,109.8558673
EN4 0PY,12.42864648,-7.962434614
MK12 5GH,15.75797356,168.057345
IP11 3SY,22.66230148,57.70305965
B90 8AF,1.953258972,10.89208339
W1U 4PY,32.20840886,108.87429
CT11 9TT,11.39503468,52.86971779
BR1 4JL,15.12075569,110.1150563
M1 2WE,16.19998751,81.50913446
UB8 1LA,5.404227327,70.43398575
EC2Y 8DJ,19.61183786,8.015556023
EC2Y 8BT,33.6516088,137.4723611
UB9 5HR,12.25772971,60.38034238
EC2Y 8BN,17.47739959,43.60830265
EN1 4RL,6.583099572,95.53875456
LN6 0JE,26.51328813,69.57037275
OX20 1TU,13.66588493,87.51868854
N13 4PN,13.49843327,37.38569697
SE16 2XU,10.72434642,63.93178983
SW6 3LF,26.40760119,172.0799904
DE4 3AG,37.42342668,137.6887281
TN34 3AD,21.52282782,123.0001459
IG3 9QH,28.05026295,83.63038005
MK46 5DL,22.54220868,89.79839898
B90 8AB,34.52967862,186.752925
LU1 1RN,22.47006173,152.0144128
LU1 3HY,5.41039895,33.98216983
SL1 3SR,16.01134509,42.05116938
TW20 0GP,8.841206297,101.5102321
MK5 6JG,13.87024405,121.2659241
OL11 1RY,8.016911063,22.19611901
PL27 6LA,13.82930804,17.44320261
MK3 6EB,27.79843436,88.75645142
TN26 1AR,18.06142131,65.16777489
HP2 4UA,33.02411248,178.3734674
BS2 8PE,13.96717835,71.92461697
MK6 4HH,20.7839051,150.2453951
LS1 4DL,11.17890804,44.20150498
NG2 4PB,14.12957373,-29.19934481
NW1 5BZ,2.333241724,138.1516014
NG5 4AA,23.95461432,168.7415193
SE1 8XR,27.68449194,150.5867758
SE5 0BD,11.69209671,39.96534418
HR2 7JE,10.87633125,141.0865959
CV35 7QT,38.6435328,176.1494746
E20 2ST,24.53813035,38.76459059
MK4 1GA,19.89505604,137.2298281
W12 7GF,11.87405667,55.39847584
OX10 8BA,23.54256341,87.01697267
SG18 0JS,5.026938221,3.339502477
MK1 1LG,15.04959803,63.46479249
YO32 9GZ,8.767201083,88.88133692
WD3 4TG,19.24988431,113.6570849
LU1 2NW,21.29674078,57.47057968
LU1 2PA,19.35848812,55.63424232
MK8 8LY,52.65019568,255.8806253
M4 4GB,15.76600178,3.694699989
WA1 2HN,17.39670946,45.40669597
SL6 0JF,12.02705055,113.5520732
KT22 8AH,16.41819141,156.863545
DN4 7NW,20.83970039,73.88561562
DE4 3BU,24.31775553,61.60464881
LS11 9AW,26.23949344,99.19826153
BN2 3QA,13.15589262,76.00189885
E17 5EJ,19.3455955,72.0008931
E17 4PX,26.72583219,206.7059225
E17 9LN,12.81515323,65.24976505
E17 3AA,5.766691064,-25.38012549
E17 6NX,12.86750986,40.11279289
E4 9LH,12.45688805,241.9981909
E4 7BE,12.15878117,66.5427336
E11 1HB,10.90563136,189.3625836
W11 4AN,41.4036511,194.7220097
BS1 6BX,3.262022307,138.3657305
SW4 0RP,19.47069534,124.2169831
MK10 9PB,18.90364896,152.6570156
CA12 4RE,30.5695869,135.9870378
B15 2TT,13.10332214,130.2835566
BN41 1XB,12.60191395,52.67574545
MK10 9BQ,36.03400387,214.5108878
M4 4GE,12.08156756,116.1548597
OX49 5SQ,35.36317621,183.5758184
CB3 0EU,21.2365777,40.47681812
PR1 1DJ,15.95910215,143.2037954
MK17 8UE,10.77460179,63.35942816
LU2 9NY,49.0560251,276.0752109
SW16 1JJ,13.15856705,113.9954162
B33 0LE,8.490100576,199.4003393
NE49 0DA,28.11300334,130.1610695
PL12 6LJ,18.80027037,100.0480568
WR14 1GD,22.13564139,57.092433
SE1 9PU,15.19190733,223.242373
BS34 5TL,21.99373218,92.91387899
EN2 6SN,16.11742368,76.43835902
MK6 1BA,6.1325265,32.88760736
B37 7YN,11.18369531,-8.810546104
NE27 0QJ,36.46212289,199.4484095
WD24 4QH,10.68323467,28.61657473
BN2 3DD,17.72900757,-6.610825071
E9 6SR,16.01537176,93.34254669
CT21 5BJ,24.86245792,41.61666193
TN28 8DQ,12.20666086,44.03222354
BN2 3ER,7.371024006,18.68916378
NG11 9GG,24.80553484,43.17666836
RG12 8YA,38.17347301,107.8007071
CV34 6RE,19.76500316,131.8833061
MK13 8PE,11.35749491,82.65345281
GL2 9QH,31.64946102,94.92536242
NG7 7NW,23.86421587,173.4979861
MK13 0AD,9.558516856,-13.79868903
MK17 8LU,16.22236172,109.2975078
MK10 7AL,16.14200723,167.4404291
CO16 0JD,7.876593193,114.8494906
MK9 3XL,49.25030007,234.8292801
LU1 3TQ,10.18910889,54.35266091
LU5 4RP,9.282048786,-23.27018182
L10 1LX,8.385862136,91.26385215
MK40 1JD,23.58644328,174.2111558
DE14 2WB,22.90842734,115.1867766
ST6 1AW,31.41718417,217.5190389
SE1 3QU,16.60285339,81.12098669
W3 8YG,8.722127729,32.88558584
WA12 8BF,35.68449178,243.1681694
MK3 5GF,19.36143328,117.4323202
MK6 5LD,22.23573005,200.9750873
E16 2JJ,16.66913768,123.5209105
SR8 5AH,4.894927338,57.59862993
RG10 9BW,24.1450614,181.4644276
LN1 2EH,22.34424746,42.82206822
SW19 8UG,7.76132766,136.0699182
M20 5WP,30.09778583,86.32815551
M21 8XG,34.71217693,150.1445533
CV3 2TX,16.10656345,62.04411467
PE25 1DN,44.76079068,283.0042772
CV1 2TL,5.406429205,10.26046969
M5 3FN,3.446439032,-29.28154514
MK9 3GB,13.87712004,66.25462355
WR11 4BD,38.71401416,170.0599603
RG7 5UP,25.59319946,88.97288034
KT12 2FR,16.42864555,89.46545513
MK42 9XF,20.52684172,181.1526871
MK40 1LX,12.67844287,143.754818
MK46 4HA,16.65986429,180.6000627
SN6 8TZ,10.43934841,73.28167266
WR11 8UT,30.54483358,136.0435549
MK18 1AD,20.62963306,56.89480442
MK18 1EG,30.24817332,117.5193751
Mk18 1AL,16.44862544,110.0974327
SY13 1QL,30.29057589,135.7329889
SY7 8HZ,21.40628089,177.7441224
TF9 3AL,26.85769724,143.9039462
SY1 2HJ,37.22891786,204.12137
WV16 4HQ,25.01796672,125.5408986
ME8 0PU,19.63144532,116.3708757
HP7 9PH,14.95032914,31.38299938
NG7 3PS,13.79941811,90.9094066
LN13 9AF,12.68589767,73.2813911
LN4 4SG,35.0357582,185.9435984
LN9 5DR,21.38373314,174.3735531
LN11 0LU,20.88520416,160.0679766
LN11 0LY,25.77850954,27.44747869
LN12 2DT,40.10907848,240.2719236
LN12 2AD,18.34899922,166.6822952
PE25 2UG,36.8683934,229.8479046
PE23 5LH,21.02935369,147.9596306
LN10 6TZ,8.953056678,-2.876804434
DY13 9QB,34.36653086,287.4574306
MK12 5NH,11.71985992,139.8300136
SO23 7RR,35.25563355,166.4718566
NR2 1RU,55.14949701,214.2522173
SW6 6NP,14.20964041,154.8775373
SE19 1AJ,25.44199802,169.0271426
SE24 0EB,13.79511381,52.66357429
M41 5SL,20.56203807,147.8227693
TW14 8HA,13.55810545,60.7007757
MK40 1PX,20.1758463,145.8722254
MK40 2HA,14.23047143,88.88025877
PE25 3AB,11.7730629,97.36785319
TN4 0BD,16.34680593,101.6464911
SL1 4UT,11.24732553,54.35003872
HR1 2HP,11.85204314,94.13635075
NN11 3BA,19.43943929,179.4429179
WA2 7PE,23.50541718,166.4320763
MK40 3HZ,7.474902327,50.27923489
BH2 6EP,23.24788839,77.31466313
SN38 1NW,14.39108797,116.9573008
PL30 3BY,14.24586097,72.95570374
CA16 6JB,7.409483863,65.54858034
M14 7UU,21.82455604,13.19480548
LU5 4TP,46.946161,190.8828016
BH23 1HU,13.51164356,45.03203555
HP21 8TJ,17.92156801,83.68381119
E10 5AZ,14.17047903,118.1775545
E7 9EA,11.25656381,33.22383825
E17 6QW,20.93492604,90.56651093
E11 4DW,4.010641174,-8.474756099
E11 4BA,9.455550235,-9.488001109
E17 7HY,6.212137236,-40.84660148
E4 8NF,16.39304694,39.2873659
E10 6JB,25.27516014,105.5367464
E17 6PQ,27.06063583,159.0015785
E11 3JE,4.590655159,28.44228189
E17 8BZ,22.11732637,169.4359953
E11 4HR,10.65260383,96.62533908
E17 3BJ,13.93392775,144.0195132
E17 9AN,9.977842942,72.88460142
E10 6BP,11.31995589,46.1877383
E10 7PD,12.35314144,11.63451429
WA7 6EP,18.49429897,95.94186686
HG1 1XX,11.36893788,-34.80976955
TN13 1LW,31.68058719,229.161769
UB1 3HW,9.715529881,-33.81810979
PR1 3JJ,19.40820024,120.32434
PR5 4AR,9.825119469,119.9238095
GU21 5BJ,9.724406365,67.29910769
BB18 5DW,17.2358539,132.079128
B15 2SA,30.99740085,118.109538
B15 2TN,23.15909202,55.50791073
WR1 3LE,21.71247182,152.7728612
RH11 7AE,13.98296547,57.29003602
DA1 2AU,40.36902499,84.24260159
DY5 1UR,33.75410536,159.5519781
CT13 9FF,9.98119259,56.02117559
SR5 3NY,29.70806845,124.9023613
CW1 5DU,38.9767908,175.2765738
RG7 1JY,25.85318893,106.9883519
GL2 8DB,21.79526691,66.52250243
BH14 9BN,13.14812607,30.09162639
BH15 1UG,10.97863462,63.29606511
M1 5GD,18.77752827,54.17010723
M6 8HD,20.52705517,21.35736018
NE33 2RL,18.36319356,71.36086935
NE32 3PN,11.22968869,75.8658289
RM3 0GX,6.772569924,95.62870661
TW20 0AG,11.30661432,149.8306906
NG7 1GX,16.93266731,99.04239239
PO18 8DL,14.16355441,12.14382158
CW1 6DR,34.76466909,119.4215905
DA2 6NQ,23.03709141,46.57833776
PL16 0DE,19.00398026,136.0200075
ST5 4DL,32.40379307,135.7321542
WD6 5PU,14.51402703,145.3558243
CV10 7SD,26.06291498,151.9963473
HP19 0FY,18.9925358,73.62730109
DA5 1ND,9.349411415,39.60266526
TN15 7RS,18.37029477,125.8362254
RG21 3EE,15.47371509,85.41642031
HP11 1TL,7.932014839,102.9222969
S63 7EQ,31.49712992,94.27306898
CH47 1HE,27.65500583,222.890695
EX6 7XS,18.15783965,138.9020348
ST16 1JJ,17.97540621,180.3271007
WD17 1DS,34.97421803,142.1964223
KT9 2NQ,9.037366057,156.6754163
SL3 8QB,31.52500637,290.0341067
L3 1QW,20.21376585,146.6102234
CH1 2LY,38.17104331,128.8375068
WS11 0DQ,20.53171385,119.3721037
AL10 9NG,17.13180548,76.06667373
AL3 8HT,12.75980742,41.79076382
CV8 1ED,23.75024047,171.7611364
E14 5NR,6.149889468,-6.953226493
L3 4FN,20.4334677,28.48555459
WV6 0PE,38.6328576,229.1395638
SE9 6TS,9.963731929,67.56676583
W8 5SP,40.72156876,196.5581853
PO15 5RJ,21.11951627,118.3129494
OX7 5UF,42.9511994,203.4148707
MK16 0JA,29.24441008,125.8758797
SL1 2NH,21.20682743,126.4308129
AL2 3DS,16.72395238,104.6462789
SE10 9NF,25.73539649,50.4468471
S60 2XL,24.23282157,34.15598179
RH11 7SX,52.28681494,191.757531
CO7 6AX,20.62471573,159.090927
CV34 6HN,22.15886882,95.93460335
SN3 6AQ,24.81215015,159.7963735
HP22 5QT,27.78377979,146.8544151
HU1 2BX,19.96502336,128.7606475
IP1 1UP,26.9956737,29.32921171
RH6 0BA,45.21880004,132.2782986
CT2 9HX,43.65069741,191.8227171
IG2 7RH,26.41039487,180.5721049
W14 9DB,18.99865393,-59.23590897
SE1 0JF,20.85779271,34.32254848
SE1 4YR,29.15060935,206.7827227
SE1 1UN,14.51654677,44.92325355
WD18 7LE,13.62005163,86.10434177
SE1 4TP,22.23121718,45.66743418
HA8 6BJ,16.93294683,126.6070004
SE3 7BT,12.49187687,158.0758021
N12 8SE,14.22298729,108.7589778
SE1 0TP,10.51733044,-31.61452025
NW1 2JJ,14.6450739,40.86552499
UB6 8AE,21.12767107,129.7156874
TW6 3RE,33.86534979,155.1965199
N17 7BU,26.83502773,41.42641095
CM16 7HR,12.76811021,14.53104402
UB3 1LP,22.83248888,245.235402
N17 7LG,16.55171463,77.9750787
SW14 7JU,34.83340632,164.0429908
WV1 3JN,22.40685305,-35.82927336
DN4 9UX,25.55820291,50.12750846
NW1 3AD,10.23075715,8.41746221
TW9 2NA,19.59169812,31.02649297
SP4 7SQ,26.70185379,67.69093254
SW14 7PJ,23.69416435,88.08756025
SW15 5PN,11.31913706,200.6609614
RG41 5DG,25.83312418,118.9857537
N13 4SB,3.317611506,-6.55679212
TR7 1EW,27.41605698,182.8582416
CV2 2HP,23.80768926,111.986321
SE9 6JX,26.27144465,155.5857603
NW4 3JL,10.84612007,28.463858
WR2 4TW,33.51650162,174.5555708
KT11 3QB,18.14712553,-0.902013957
KT6 5QQ,17.64286527,98.63546309
TS15 0AR,28.35292975,126.8837199
CW2 6DN,38.52067087,197.4537997
CV37 8BU,14.69360834,105.0579799
BR1 4JX,38.73615751,170.2703348
SW15 5NL,16.2985527,177.7935086
SM3 8HW,6.495090406,66.85393642
EC1V 9LN,22.68384098,114.8122052
NG10 4EP,30.55516791,121.0822776
SG6 3NP,32.23501275,143.0666633
SO42 7QB,47.76306057,230.2939638
NG10 5NJ,43.4671091,192.8458587
SM4 4QL,27.97562962,85.41830123
SW15 3RX,18.21135658,85.78745363
E3 4HL,15.20139214,90.38664106
SO50 9PG,20.79218451,213.5385339
GL4 3RX,48.87106655,197.4400007
NW4 3AQ,29.17750869,87.40532993
NW4 3LP,19.93544396,54.49669717
GU14 6AZ,33.93104275,166.6471095
SE9 3SA,17.25840794,121.2942285
SO15 1HJ,13.62746397,-9.027199474
CM13 3JP,19.66776231,68.38829774
N7 7PT,18.92603277,91.75700636
RG2 0SL,33.37824437,177.3475435
W5 1HG,16.59174326,77.67275687
IG2 6NE,38.18740193,16.32121626
W12 0PT,22.95042144,86.77067566
TW13 5DL,12.99117286,1.737459923
B40 1QA,28.24160403,118.0820611
M28 2YA,34.15520913,135.2567554
RM12 6LS,40.25354572,191.8567524
NN6 7XR,17.32020636,52.05808726
B27 6DX,25.20591459,149.4381873
NN7 4LP,17.89423436,149.6308861
HA9 8DS,39.43185132,237.1775317
YO32 9TG,20.20080079,228.2315794
UB6 8TF,11.03801759,98.08656812
N7 7PX,22.82101543,43.67275543
L9 5AS,15.32735401,98.53743401
SM5 3BB,16.68840912,12.09006933
PO33 4EU,28.1501554,133.046822
TW13 6AW,22.09996287,112.8560531
TN9 1RS,19.19061943,52.96148957
RG26 5RT,37.57276912,117.9992762
YO17 9AQ,30.84502162,235.6635819
SE6 2TE,11.52982667,27.06633661
W4 2RR,25.6442115,90.59848046
YO17 7NR,24.78157047,64.88896172
IG6 1NE,22.4902707,135.5790189
CB11 4QT,7.819388545,86.86990957
PE1 3ED,16.5621924,67.97840307
WC2N 4HX,32.26115927,155.0675152
SE11 4EZ,27.99245279,82.53054138
TW6 2AL,6.552171041,3.459030013
FY5 3FT,7.883525076,42.51836324
CV37 6YR,36.06319249,193.4605189
MK42 0AU,16.05406685,112.4024739
CM2 7PJ,51.89725868,215.7254117
B91 3QD,23.74374468,16.48522297
CM1 1TD,34.40230222,195.8910955
SW8 1XW,15.98482785,53.53999471
DE1 2JW,18.82103619,55.71806837
OX20 1EJ,18.80571095,159.544952
EX39 3QB,24.81028956,136.5697591
TA20 1FF,18.37561109,27.32882326
SO21 2EE,16.12099818,73.47176165
PE3 6SG,34.84838023,200.7810272
W5 3AF,25.26673629,138.407937
DY6 8BS,34.1184047,198.3094792
RH10 1UA,30.21725762,152.0232372
N8 8HD,31.31992012,88.97500556
SE1 0HL,17.5758737,22.95867386
N4 2DN,16.38167337,61.26931369
LN1 1RU,17.03099235,25.50943502
PE22 9JT,20.20563791,19.80309699
CW11 4SP,8.695715156,35.6516744
BB5 1LY,12.13828577,116.8100132
NW4 3LH,10.59215209,107.4309844
BB7 9SP,15.46147616,119.1942044
PR7 2SL,26.74585135,127.8869431
NG1 7HG,7.777338753,59.00934986
NG3 1DJ,6.123507636,45.97736713
SL4 5FW,34.93370832,177.5781236
NW4 3NH,17.67067118,68.50092166
SL3 7HX,13.48105868,119.1556672
NG1 5RH,23.45854861,132.7787774
SO31 8DW,15.39046106,85.44702809
BH15 3EH,18.39775589,78.95372044
NW4 1JA,23.55233612,24.86672142
SM3 9BY,17.72284234,-74.63170589
PL1 2HJ,30.22171452,88.188422
SM1 1BT,22.40375903,149.4334868
NG23 5DJ,43.77937381,260.0999916
DN21 3AA,35.92776683,132.636608
NG24 4BQ,5.851619049,142.4237488
DE7 6DG,24.62673287,161.1714426
LN13 9EG,43.40521535,195.1873328
SL7 2AE,14.32682454,73.7832799
DE14 2WN,11.40081105,84.10139754
BB9 7EJ,12.99152713,153.4404501
CA1 2SB,8.05222784,79.75914701
WN8 8JX,19.36296871,81.41570417
WV1 4JW,17.87861915,114.9626684
WV3 0QT,28.43740518,133.7437035
WV1 1HW,12.62748848,74.60882128
WV1 1RN,33.78430948,150.7695551
B35 7AF,46.42195301,139.457523
TR11 4QN,16.08190141,126.2021231
SW18 3SH,23.51664653,16.5681686
SW9 9AA,9.676490589,45.56395152
SE11 4RR,27.35897329,86.0090866
N6 5AX,17.29732754,47.52368777
TN24 8QQ,23.56753453,60.92840667
NR9 3AD,15.55115827,151.4276088
PO1 2LA,16.29419528,134.4938458
WR12 7DU,18.05685043,29.24517985
BA1 7JD,30.33883885,174.5076297
SM1 2UE,26.69121152,164.0008554
BS2 0SW,29.81740503,194.0657828
SO31 1AZ,15.6612885,96.5062745
TN24 0QQ,21.33453117,53.00655108
LA1 3SW,14.48603748,120.4193031
WA12 0JG,10.08994973,75.2050296
SO41 5TB,13.50007285,97.87153813
NE37 1LB,27.28344492,126.2408977
MK40 4JF,33.89210495,86.26591824
DN7 6NL,34.18827135,163.1737717
DA17 6LD,25.60727088,153.5366152
SW12 9BE,23.2137262,143.0818774
N16 6QX,35.40329918,162.7617145
DE24 0JH,17.21514695,82.90235437
WN8 7TG,22.58507309,106.2332802
LA5 9JX,14.88791923,156.6609989
PR2 9PS,22.48680177,131.6970667
CM2 6AD,26.75381813,216.1610995
DN34 5AD,23.80995742,158.2396866
TN14 7AD,10.97565063,7.88796256
IG8 8AS,27.94814388,159.2184621
KT11 1EW,16.07579558,128.1065062
BN14 9JN,27.82229142,59.24587448
ME5 9QG,33.33040584,197.3751399
DE22 3HZ,9.099050246,77.74666146
BN20 7HZ,20.63100724,75.40822626
NG8 3BB,29.16226468,99.41374813
BN21 4JR,28.62506775,129.0371861
B49 5QQ,16.95342795,103.2492289
SE1 5JX,35.86177638,106.9340261
YO24 1BN,28.35185609,117.8449189
RH19 2BH,13.63334231,109.332013
NG2 2LA,19.0142739,92.43684142
LU1 3LU,14.17417945,135.5486564
IG2 6UH,20.29446054,96.56101752
NR28 0AW,23.55001663,114.710963
W4 3DU,10.06647794,30.65010438
SE3 7BD,10.57237194,80.84053381
SW19 2NX,10.38169114,48.94783043
TN5 7DQ,28.31483788,114.7904286
DA3 8NQ,42.61095971,155.3965519
LS22 4JA,22.1156195,124.2792706
DE24 8JE,17.52636298,72.56817154
DE23 3TZ,18.03207439,179.6944984
LN7 6QF,39.85947908,190.1841503
LN2 3QR,30.78692399,112.7871735
DA12 5UQ,23.91252673,79.81019145
PR2 9GA,13.98767594,43.54992894
SN25 4YX,16.64471804,32.40853794
WV1 3AE,14.92171174,58.42640435
LS26 8EJ,16.32725567,61.70087
WV1 4PN,17.65786924,15.18787894
BB4 7LS,8.740407584,-3.606187484
W6 8BJ,12.55698453,-47.66390508
EX2 8BP,25.38348707,117.1917424
RG22 6HN,15.63577413,164.5385004
BD5 8LB,28.05031506,24.13340416
PL7 4NE,10.65106743,-29.12273629
FY4 4UT,20.38552587,127.9447505
RG2 0JE,38.23388608,145.4875463
UB10 8LJ,23.02506678,162.0363202
OX5 1PJ,16.27481881,82.01569149
KT21 2AD,13.7818649,7.80016901
WF2 6PW,22.34382338,58.03175573
HP3 8QE,25.38920429,83.58538814
NN16 8LD,13.46646849,19.67449075
BS20 7TN,7.273561705,37.1889577
DE24 3JG,11.74160958,27.84775857
ME14 2RF,18.54919145,-0.554356269
TW16 7LB,21.36550855,145.6705014
RG27 9DZ,20.62366529,233.1661449
KT16 8LF,15.72990136,86.5895036
BR1 4JD,20.11315907,108.6151224
HP9 1UD,30.79890327,178.248813
TN13 2EN,30.2740326,109.2398107
CA10 3SS,16.41244024,167.868311
BS40 5RB,33.11636263,108.2841704
BS32 4QB,16.26815565,21.11629706
PR4 0NZ,13.74309211,-29.85251208
DE22 2TF,16.45205575,140.1230298
N7 6JD,18.55855926,121.6628755
WF2 7AW,24.02448417,82.68187697
BL6 6JA,39.35225238,222.6560551
DE21 2HT,16.47783368,188.5123722
S41 7AA,16.03084552,30.54472386
BS10 7TL,44.53599655,188.7094275
L37 7DL,20.58860349,132.4253925
GU51 2SH,22.95999028,6.940255642
CM2 0LD,27.11350177,189.1657277
RH17 6BP,16.01143225,145.2571804
BS16 6NH,19.74137954,67.14162082
WD25 8AD,26.00598624,112.8454747
BS22 6DB,23.80545012,140.3417459
GU19 5EG,12.07568843,101.2407847
DN4 7BS,18.06517707,102.7214636
WV6 7BQ,10.6250247,126.8827991
BH8 9UQ,17.37121315,138.5746532
NN4 5EZ,23.05140088,147.7190933
CM2 0WP,35.09154927,136.1554988
NG2 6LS,7.768460171,67.49091989
OX14 4FP,19.93462693,129.2528774
CR8 5EU,10.68608188,-3.770153269
EX31 4AX,8.988133087,34.36740609
SN25 4DL,8.925509385,135.067241
TW15 2SS,20.79783147,88.89253347
WD4 9HT,11.59711867,79.24114944
NG18 1NJ,19.22533378,123.3940011
NG17 4PA,25.07544346,134.0969189
NG24 1JR,30.55983161,130.04179
GL16 7EL,20.71784681,103.8207133
CR0 8BF,9.203012463,57.70048837
N22 6JY,17.02168724,68.15932503
N10 3QP,13.52921583,88.67277678
DN41 8AP,18.19389262,179.0503119
NR12 7BG,28.40164473,124.075038
HP10 9QD,42.7850203,237.4611853
BB10 1HW,13.01695276,80.51932097
RH10 7QF,22.97766867,140.2554386
YO18 7AL,11.03032961,95.67608788
RM16 6UT,12.23931978,71.7674249
DE11 0AA,22.59192186,194.4388233
S43 4JY,4.177023879,51.59592896
NG10 3GL,35.78346208,213.2194612
DE7 8AA,20.16719976,-10.83702349
ST4 4TL,26.95778653,198.2632352
S18 1PD,27.44111894,174.6815025
TR8 4LX,22.00484279,55.60506631
NG10 1EE,22.71194198,127.6736747
LE11 4EX,16.88863688,121.110295
EN1 1YY,19.44965701,56.78674461
S75 3LF,40.81158828,261.8348771
BN8 5RB,30.00891576,169.3669994
N18 2TZ,10.70934573,11.8185569
S43 4TX,18.73585116,65.71746633
WF10 5TG,14.08548244,90.32618609
LS25 1NB,28.27172219,190.6822907
GU7 1RH,18.53537679,134.6654145
WA5 8WF,32.13387925,121.7219452
NG5 7BQ,26.52728709,129.3360673
LS27 0LY,23.22715768,51.9017108
W2 2HR,11.10740257,122.0004268
N14 5PA,7.643376903,-117.747361
EN3 5BA,12.04113401,165.9791956
IG8 8LG,10.59741225,119.1986777
SE8 4DQ,17.99257707,95.73178379
DN20 9AN,17.75545979,111.4504812
NG24 1BY,22.92452253,81.58784803
DN40 1AD,13.78995311,84.83051618
ST14 8TH,19.48469188,195.9574833
DL6 3JB,11.72192774,142.93727
S36 6DY,17.17603359,56.4674313
DL8 2AD,28.21056776,59.8284369
DE4 4ET,32.96929161,251.3223385
DN22 0QU,17.34339857,77.01891794
NG13 8AB,13.84300376,124.1637535
SW3 5HX,12.95377646,131.0033209
SW3 2RW,12.44184812,118.3869601
BR4 0LS,13.47468949,103.1587366
W14 8EZ,8.567486381,75.26819013
SE13 7DS,35.92468702,267.1167727
W5 3QS,20.29649482,132.2686428
SE23 2NJ,19.14337403,51.67056866
BR4 0LP,27.57443823,141.0975702
L39 4RB,11.14389798,124.3674433
BB7 2DF,8.642646627,88.46519656
FY7 6BN,5.731820362,99.51610165
LA4 4BD,20.90061915,170.8179855
BB11 1BJ,7.764112732,73.83088734
FY5 1BS,12.45884138,82.08229326
PR25 2EQ,16.91397124,65.67381004
NW6 5LG,13.65564449,65.68866241
BB6 7QP,15.61977266,-11.70190371
BB5 3DA,10.03490865,-43.20920423
DE1 2BH,22.80736374,6.898793463
GU14 8EH,30.24380048,148.2015331
MK14 5BU,24.92721156,165.368369
CT21 6HJ,12.68560604,70.79385742
SE14 5RW,26.76226938,83.31745005
CV34 6UW,17.17025759,31.73755096
WV10 0AZ,18.56551793,52.67380078
WN7 4PG,41.40050213,153.7137811
W2 3TP,17.53782665,90.22827341
RG21 7BA,14.65546815,17.51175972
CM8 1EP,21.98189478,81.32040136
B15 2QU,35.44630474,107.0645694
LS6 2DH,25.39857553,129.3814924
BD19 5ET,11.52691639,127.4749046
RG12 1LP,18.35110104,147.2942242
SY12 0AU,54.16609012,268.8293654
TF1 2NW,41.08602868,153.3842007
WV7 3EW,51.00887429,156.7142839
TF13 6BD,14.83738645,80.92447103
CB10 1NY,18.01048415,69.23386455
FY6 7DH,13.65446379,170.109497
LA5 9BX,17.94702013,48.61999927
BB4 5PN,15.44124282,70.68170618
BB18 6UX,11.83115928,28.04856454
BB7 9SW,9.329358596,-11.84737641
FY8 1BB,9.640722604,18.24651353
OL13 0AH,15.76064533,60.20513672
HA0 4PW,34.99016965,136.5740904
N1 0PS,15.60511309,123.0668891
WA5 3TW,24.88656557,111.0324273
NW4 1PX,23.90873771,199.6601726
CV7 9JU,39.85204351,196.7561575
OX7 5XP,13.03913425,71.14407598
BN24 5NH,32.45167868,107.1137621
BN41 1DY,23.48290186,120.2310557
RH10 9AW,15.07414489,98.95830751
GL2 2AB,16.14805084,76.30029808
NG17 8BY,29.36666299,80.27586622
LA23 3LR,24.68361329,165.7222617
HR1 2HA,16.5794302,136.8100533
DA16 2BE,12.25733435,59.52475981
DA16 3PB,20.83369363,112.0793207
DA6 7AF,14.76666625,45.02556643
DA17 5QQ,17.91983533,115.4766834
DA8 1RA,21.31435725,116.6677929
DA7 4AX,15.24531848,128.0109043
DA7 6HJ,16.24826837,116.9665362
DA1 4JD,10.92947896,150.4166775
DA15 9ER,10.96357953,28.97138705
DA14 6EP,14.8431723,-18.76701604
DA15 9LU,17.69236373,130.0660585
CO12 3JW,36.52334135,164.1731021
B5 4TR,8.073827748,-20.26142247
NG17 1BW,24.14605545,136.0660879
ME15 9YN,27.19583549,112.6566969
RG23 8BU,3.736346464,49.88504576
SL8 5SX,31.23747872,156.0596394
